Id,Label,Terms,Datatype,pattern,Unit,Enumeration,Additional Missing Value Codes,source_file,source_directory
race_ethn_islander_detail_2___13,,,bit,,,"""0""=[Yapese] |""1""=[Yapese] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
race_ethn_islander_detail_2___14,,,bit,,,"""0""=[Other Pacific Islander] |""1""=[Other Pacific Islander] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
race_ethn_islander_detail_2___2,,,bit,,,"""0""=[Pacific Islander] |""1""=[Pacific Islander] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
race_ethn_islander_detail_2___3,,,bit,,,"""0""=[Samoan] |""1""=[Samoan] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
race_ethn_islander_detail_2___4,,,bit,,,"""0""=[Tongan] |""1""=[Tongan] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
race_ethn_islander_detail_2___5,,,bit,,,"""0""=[Maori] |""1""=[Maori] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
race_ethn_islander_detail_2___6,,,bit,,,"""0""=[Fijian] |""1""=[Fijian] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
race_ethn_islander_detail_2___7,,,bit,,,"""0""=[Chamorro] |""1""=[Chamorro] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
race_ethn_islander_detail_2___8,,,bit,,,"""0""=[Chuukese] |""1""=[Chuukese] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
race_ethn_islander_detail_2___9,,,bit,,,"""0""=[Kosraen] |""1""=[Kosraen] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
race_ethn_islander_detail_2___99,,,bit,,,"""0""=[Prefer not to answer] |""1""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
recentmonth_covidtest_2,What month did you have your most recent COVID-19 test?,,int,,,"""1""=[January] |""10""=[October] |""11""=[November] |""12""=[December] |""2""=[February] |""3""=[March] |""4""=[April] |""5""=[May] |""6""=[June] |""7""=[July] |""8""=[August] |""9""=[September] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
recentresult_covidtest,What was the result of your most recent COVID-19 test?,,int,,,"""1""=[Negative] |""2""=[Positive] |""3""=[Never obtained results] |""4""=[Indeterminate] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
recentyear_covidtest_3,What year did you have your most recent COVID-19 test?,,int,,,"""1""=[2019] |""2""=[2020] |""3""=[2021] |""4""=[2022] |""5""=[2023] |""6""=[2024] |""7""=[2025] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
redcap_repeat_instrument,REDCap instrument that may be repeated,,,,,,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
self_reported_weight_units_2,Please choose the units you would like to use for weight,,int,,,"""1""=[Kilograms] |""2""=[Pounds] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
selfmental_parent,"In general, how is your mental or emotional health?",,int,,,"""1""=[Excellent] |""2""=[Very good] |""3""=[Good] |""4""=[Fair] |""5""=[Poor] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
selfphysical_parent,"In general, how is your physical health?",,int,,,"""1""=[Excellent] |""2""=[Very good] |""3""=[Good] |""4""=[Fair] |""5""=[Poor] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
sex_orient_id,Which of the following best represents how you think of yourself at this time?,,int,,,"""1""=[Gay] |""2""=[Lesbian] |""3""=[Straight; that is, not gay or lesbian, etc.] |""4""=[Bisexual] |""96""=[None of these describe me] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
smoker_number,"If you smoke every day, on average, how many cigarettes per day do you smoke? ",,decimal,,,,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
sociodem_date_mdy,Date of Sociodemographic Data Collection,,date,,,,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
sym_date_mdy,Date of Symptom Collection,,date,,,,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
test_accesseasy_2,It is easy to get tested for COVID-19.,,int,,,"""0""=[Strongly disagree] |""1""=[Disagree] |""2""=[Neither disagree or agree] |""3""=[Agree] |""4""=[Strongly agree] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
test_accesswhere_2,I know where I can get COVID-19 testing in my community.,,int,,,"""0""=[Strongly disagree] |""1""=[Disagree] |""2""=[Neither disagree or agree] |""3""=[Agree] |""4""=[Strongly agree] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
test_date_mdy,Date of Testing Collection,,date,,,,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
test_intent_2,"I plan to get tested as often as needed. ",,int,,,"""0""=[Strongly Disagree] |""1""=[Disagree] |""2""=[Neither disagree or agree] |""3""=[Agree] |""4""=[Strongly agree] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
test_pbenearound_2,To know if I am safe not to give COVID-19 to anyone I am around.,,int,,,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
test_pbeneexposed_2,Believe that I was exposed to someone who has COVID-19.,,int,,,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
test_pbenepos_2,To get treated early (if I am positive).,,int,,,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
test_pbenesafe_2,To know if I am safe not to give COVID-19 to friends and family.,,int,,,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
test_pbenework_2,To let my employer know that I am safe to work.,,int,,,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
test_pbeneworry_2,Reduce worry that I might have COVID-19.,,int,,,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
test_percvaccuneg_2,How confident are you that a negative test result means that you do not have COVID-19?,,int,,,"""0""=[Not at all confident] |""1""=[Somewhat confident] |""2""=[Confident] |""3""=[Very confident] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
test_percvaccupos_2,How confident are you that a positive test result means that you do have COVID-19?,,int,,,"""0""=[Not at all confident] |""1""=[Somewhat confident] |""2""=[Confident] |""3""=[Very confident] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
test_priskcontact_2,"If I'm positive, officials will need to contact the people I've been in contact with.",,int,,,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
test_priskhlthcare_2,Difficult to get needed healthcare if I have it.,,int,,,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
test_priskknow_2,I don't want to know if I have it.,,int,,,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
test_prisklater_2,"Even if I don't have it when tested, I can still get COVID-19 later.",,int,,,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
test_prisknohelp_2,Not much they can do for me if I have it.,,int,,,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
test_prisknosymp_2,I don't have COVID-19 symptoms so I don't need to be tested.,,int,,,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
test_priskouch_2,May experience discomfort from being tested.,,int,,,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
test_resneg_2___1,"If I get a negative test result, it means [check all that apply]:",,bit,,,"""0""=[I don't have to worry about getting COVID-19] |""1""=[I don't have to worry about getting COVID-19] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
test_resneg_2___2,"If I get a negative test result, it means [check all that apply]:",,bit,,,"""0""=[I don't have COVID-19 now] |""1""=[I don't have COVID-19 now] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
test_resneg_2___3,"If I get a negative test result, it means [check all that apply]:",,bit,,,"""0""=[I can be around others without giving the virus to them] |""1""=[I can be around others without giving the virus to them] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
test_resneg_2___4,"If I get a negative test result, it means [check all that apply]:",,bit,,,"""0""=[I can be around others without getting the virus from them] |""1""=[I can be around others without getting the virus from them] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
test_resneg_2___99,"If I get a negative test result, it means [check all that apply]:",,bit,,,"""0""=[Prefer not to answer] |""1""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
test_respos_2___1,"If I get a positive result, it means: [check all that apply]",,bit,,,"""0""=[I will need to be admitted to the hospital] |""1""=[I will need to be admitted to the hospital] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
test_respos_2___2,"If I get a positive result, it means: [check all that apply]",,bit,,,"""0""=[I will need to isolate myself from others] |""1""=[I will need to isolate myself from others] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
test_respos_2___3,"If I get a positive result, it means: [check all that apply]",,bit,,,"""0""=[I will need to take off work] |""1""=[I will need to take off work] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
test_respos_2___99,"If I get a positive result, it means: [check all that apply]",,bit,,,"""0""=[Prefer not to answer] |""1""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
tested_for_covid,Have you ever been tested for COVID-19?,,int,,,"""1""=[Yes] |""2""=[No] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
tested_positive_for_covid,Have you ever tested positive for COVID-19?,,int,,,"""1""=[Yes] |""2""=[No] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vacc_date_mdy,Date of Vaccine Acceptance Collection,,date,,,,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_avail,"How likely are you to get an approved COVID-19 vaccine when it becomes available? ",,int,,,"""1""=[Very likely] |""2""=[Fairly likely] |""3""=[Not too likely] |""4""=[Not at all likely] |""5""=[Definitely not] |""97""=[Not applicable] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_booster,If you are given a recommendation for a vaccine booster will youget a booster?,,int,,,"""0""=[No] |""1""=[Yes] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_concerns_3___1,"Why would you NOT get a COVID-19 vaccine? ",,bit,,,"""0""=[I'm allergic to vaccines] |""1""=[I'm allergic to vaccines] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_concerns_3___10,"Why would you NOT get a COVID-19 vaccine? ",,bit,,,"""0""=[Other] |""1""=[Other] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_concerns_3___2,"Why would you NOT get a COVID-19 vaccine? ",,bit,,,"""0""=[I don't like needles] |""1""=[I don't like needles] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_concerns_3___3,"Why would you NOT get a COVID-19 vaccine? ",,bit,,,"""0""=[I'm not concerned about getting really sick from COVID-19] |""1""=[I'm not concerned about getting really sick from COVID-19] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_concerns_3___4,"Why would you NOT get a COVID-19 vaccine? ",,bit,,,"""0""=[I'm concerned about side effects from the vaccine] |""1""=[I'm concerned about side effects from the vaccine] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_concerns_3___5,"Why would you NOT get a COVID-19 vaccine? ",,bit,,,"""0""=[I don't think vaccines work very well] |""1""=[I don't think vaccines work very well] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
