Id,Label,Datatype,Enumeration
fever_starttime,Fever  Day Symptoms Started Study Day 8,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
congestion_starttime,"Congestion, sore throat, runny nose Day Symptoms Started Study Day 8",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
losssmelltaste_starttime,New loss of taste or smell Day Symptoms Started Study Day 8,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
headache_starttime,Headache Day Symptoms Started Study Day 8,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
fatigue_starttime,Fatigue Day Symptoms Started Study Day 8,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
other_starttime,Other Symptoms Day Symptoms Started Study Day 8,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
conjunctivitis_starttime,Conjuctivitis  Day Symptoms Started Study Day 8,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
shortnessofbreath_starttime,"Shortness of breath, difficulty breathing or chest discomfort Day Symptoms Started Study Day 8",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
bodyache_starttime,Muscle or body aches Day Symptoms Started Study Day 8,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
chills_starttime,Chills  Day Symptoms Started Study Day 8,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
abdominalpain_starttime,Abdominal pain Day Symptoms Started Study Day 8,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
nosymptoms_starttime,How long have you been without symptoms? Study Day 8,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
diarrhea_starttime,Diarrhea Day Symptoms Started Study Day 8,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
skinrash_starttime,Rash Day Symptoms Started Study Day 8,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
recentpositivetestlocation,Was your positive COVID-19 test result from a test you used in this study? Study Day 8,string,
recentpositivetest,"In the past 7 days, have you tested positive for COVID-19? Study Day 8",string,
roche_result,ROCHE RESULT Study Day 8,string,
orf_gene,ORF CT Value Study Day 8,decimal,
ngene,N gene CT Value Study Day 8,decimal,
testingdate,Testing and Study Date 8,date,
otc_result,OTC RESULT Study Day 9,string,
smp_nausea,"Feeling sick to your stomach, nausea, vomiting, or diarrhea Study Day 9",boolean,"""1"" =[Checked]"
smp_fever,Fever or Chills Study Day 9,boolean,"""1"" =[Checked]"
smp_headache,Headache Study Day 9,boolean,"""1"" =[Checked]"
smp_body_aches,Muscle or body aches Study Day 9,boolean,"""1"" =[Checked]"
smp_loss_smell,New loss of taste or smell Study Day 9,boolean,"""1"" =[Checked]"
smp_rash,Rash Study Day 9,boolean,"""1"" =[Checked]"
smp_sob,"Shortness of breath, difficulty breathing or chest discomfort Study Day 9",boolean,"""1"" =[Checked]"
smp_other,Other Symptoms Study Day 9,boolean,"""1"" =[Checked]"
smp_none,No Symptoms Study Day 9,boolean,"""1"" =[Checked]"
smp_abd_pain,Abdominal pain Study Day 9,boolean,"""1"" =[Checked]"
smp_runny_nose,"Congestion, sore throat, runny nose Study Day 9",boolean,"""1"" =[Checked]"
smp_cough,Cough Study Day 9,boolean,"""1"" =[Checked]"
smp_fatigue,Fatigue Study Day 9,boolean,"""1"" =[Checked]"
closecontactwhen,When were you in close contact with someone who tested positive for COVID-19? Study Day 9,string,
closecontactduration,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 9,string,
contactduration,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 9,string,
closecontacthousehold,Do you live in the same household as the person who tested positive for the COVID-19 virus? Study Day 9,string,
expertreadresult,Coordinator Interpretation of OTC Test Study Day 9,string,
nausea_starttime,"Feeling sick to your stomach, vomiting Day Symptoms Started Study Day 9",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
cough_starttime,Cough Day Symptoms Started Study Day 9,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
fever_starttime,Fever  Day Symptoms Started Study Day 9,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
congestion_starttime,"Congestion, sore throat, runny nose Day Symptoms Started Study Day 9",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
losssmelltaste_starttime,New loss of taste or smell Day Symptoms Started Study Day 9,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
headache_starttime,Headache Day Symptoms Started Study Day 9,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
fatigue_starttime,Fatigue Day Symptoms Started Study Day 9,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
other_starttime,Other Symptoms Day Symptoms Started Study Day 9,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
conjunctivitis_starttime,Conjuctivitis  Day Symptoms Started Study Day 9,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
shortnessofbreath_starttime,"Shortness of breath, difficulty breathing or chest discomfort Day Symptoms Started Study Day 9",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
bodyache_starttime,Muscle or body aches Day Symptoms Started Study Day 9,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
chills_starttime,Chills  Day Symptoms Started Study Day 9,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
abdominalpain_starttime,Abdominal pain Day Symptoms Started Study Day 9,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
nosymptoms_starttime,How long have you been without symptoms? Study Day 9,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
diarrhea_starttime,Diarrhea Day Symptoms Started Study Day 9,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
skinrash_starttime,Rash Day Symptoms Started Study Day 9,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
recentpositivetestlocation,Was your positive COVID-19 test result from a test you used in this study? Study Day 9,string,
recentpositivetest,"In the past 7 days, have you tested positive for COVID-19? Study Day 9",string,
roche_result,ROCHE RESULT Study Day 9,string,
orf_gene,ORF CT Value Study Day 9,decimal,
ngene,N gene CT Value Study Day 9,decimal,
testingdate,Testing and Study Date 9,date,
otc_result,OTC RESULT Study Day 10,string,
smp_nausea,"Feeling sick to your stomach, nausea, vomiting, or diarrhea Study Day 10",boolean,"""1"" =[Checked]"
smp_fever,Fever or Chills Study Day 10,boolean,"""1"" =[Checked]"
smp_headache,Headache Study Day 10,boolean,"""1"" =[Checked]"
smp_body_aches,Muscle or body aches Study Day 10,boolean,"""1"" =[Checked]"
smp_loss_smell,New loss of taste or smell Study Day 10,boolean,"""1"" =[Checked]"
smp_rash,Rash Study Day 10,boolean,"""1"" =[Checked]"
smp_sob,"Shortness of breath, difficulty breathing or chest discomfort Study Day 10",boolean,"""1"" =[Checked]"
smp_other,Other Symptoms Study Day 10,boolean,"""1"" =[Checked]"
smp_none,No Symptoms Study Day 10,boolean,"""1"" =[Checked]"
smp_abd_pain,Abdominal pain Study Day 10,boolean,"""1"" =[Checked]"
smp_runny_nose,"Congestion, sore throat, runny nose Study Day 10",boolean,"""1"" =[Checked]"
smp_cough,Cough Study Day 10,boolean,"""1"" =[Checked]"
smp_fatigue,Fatigue Study Day 10,boolean,"""1"" =[Checked]"
closecontactwhen,When were you in close contact with someone who tested positive for COVID-19? Study Day 10,string,
closecontactduration,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 10,string,
contactduration,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 10,string,
closecontacthousehold,Do you live in the same household as the person who tested positive for the COVID-19 virus? Study Day 10,string,
expertreadresult,Coordinator Interpretation of OTC Test Study Day 10,string,
nausea_starttime,"Feeling sick to your stomach, vomiting Day Symptoms Started Study Day 10",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
cough_starttime,Cough Day Symptoms Started Study Day 10,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
fever_starttime,Fever  Day Symptoms Started Study Day 10,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
congestion_starttime,"Congestion, sore throat, runny nose Day Symptoms Started Study Day 10",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
losssmelltaste_starttime,New loss of taste or smell Day Symptoms Started Study Day 10,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
headache_starttime,Headache Day Symptoms Started Study Day 10,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
fatigue_starttime,Fatigue Day Symptoms Started Study Day 10,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
other_starttime,Other Symptoms Day Symptoms Started Study Day 10,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
conjunctivitis_starttime,Conjuctivitis  Day Symptoms Started Study Day 10,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
shortnessofbreath_starttime,"Shortness of breath, difficulty breathing or chest discomfort Day Symptoms Started Study Day 10",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
bodyache_starttime,Muscle or body aches Day Symptoms Started Study Day 10,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
chills_starttime,Chills  Day Symptoms Started Study Day 10,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
abdominalpain_starttime,Abdominal pain Day Symptoms Started Study Day 10,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
nosymptoms_starttime,How long have you been without symptoms? Study Day 10,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
diarrhea_starttime,Diarrhea Day Symptoms Started Study Day 10,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
skinrash_starttime,Rash Day Symptoms Started Study Day 10,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
recentpositivetestlocation,Was your positive COVID-19 test result from a test you used in this study? Study Day 10,string,
recentpositivetest,"In the past 7 days, have you tested positive for COVID-19? Study Day 10",string,
roche_result,ROCHE RESULT Study Day 10,string,
orf_gene,ORF CT Value Study Day 10,decimal,
ngene,N gene CT Value Study Day 10,decimal,
testingdate,Testing and Study Date 10,date,
otc_result,OTC RESULT Study Day 11,string,
smp_nausea,"Feeling sick to your stomach, nausea, vomiting, or diarrhea Study Day 11",boolean,"""1"" =[Checked]"
smp_fever,Fever or Chills Study Day 11,boolean,"""1"" =[Checked]"
smp_headache,Headache Study Day 11,boolean,"""1"" =[Checked]"
smp_body_aches,Muscle or body aches Study Day 11,boolean,"""1"" =[Checked]"
smp_loss_smell,New loss of taste or smell Study Day 11,boolean,"""1"" =[Checked]"
smp_rash,Rash Study Day 11,boolean,"""1"" =[Checked]"
smp_sob,"Shortness of breath, difficulty breathing or chest discomfort Study Day 11",boolean,"""1"" =[Checked]"
smp_other,Other Symptoms Study Day 11,boolean,"""1"" =[Checked]"
smp_none,No Symptoms Study Day 11,boolean,"""1"" =[Checked]"
smp_abd_pain,Abdominal pain Study Day 11,boolean,"""1"" =[Checked]"
smp_runny_nose,"Congestion, sore throat, runny nose Study Day 11",boolean,"""1"" =[Checked]"
smp_cough,Cough Study Day 11,boolean,"""1"" =[Checked]"
smp_fatigue,Fatigue Study Day 11,boolean,"""1"" =[Checked]"
closecontactwhen,When were you in close contact with someone who tested positive for COVID-19? Study Day 11,string,
closecontactduration,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 11,string,
contactduration,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 11,string,
closecontacthousehold,Do you live in the same household as the person who tested positive for the COVID-19 virus? Study Day 11,string,
expertreadresult,Coordinator Interpretation of OTC Test Study Day 11,string,
nausea_starttime,"Feeling sick to your stomach, vomiting Day Symptoms Started Study Day 11",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
cough_starttime,Cough Day Symptoms Started Study Day 11,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
fever_starttime,Fever  Day Symptoms Started Study Day 11,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
congestion_starttime,"Congestion, sore throat, runny nose Day Symptoms Started Study Day 11",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
losssmelltaste_starttime,New loss of taste or smell Day Symptoms Started Study Day 11,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
headache_starttime,Headache Day Symptoms Started Study Day 11,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
fatigue_starttime,Fatigue Day Symptoms Started Study Day 11,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
other_starttime,Other Symptoms Day Symptoms Started Study Day 11,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
conjunctivitis_starttime,Conjuctivitis  Day Symptoms Started Study Day 11,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
shortnessofbreath_starttime,"Shortness of breath, difficulty breathing or chest discomfort Day Symptoms Started Study Day 11",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
bodyache_starttime,Muscle or body aches Day Symptoms Started Study Day 11,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
chills_starttime,Chills  Day Symptoms Started Study Day 11,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
abdominalpain_starttime,Abdominal pain Day Symptoms Started Study Day 11,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
nosymptoms_starttime,How long have you been without symptoms? Study Day 11,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
diarrhea_starttime,Diarrhea Day Symptoms Started Study Day 11,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
skinrash_starttime,Rash Day Symptoms Started Study Day 11,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
recentpositivetestlocation,Was your positive COVID-19 test result from a test you used in this study? Study Day 11,string,
recentpositivetest,"In the past 7 days, have you tested positive for COVID-19? Study Day 11",string,
roche_result,ROCHE RESULT Study Day 11,string,
orf_gene,ORF CT Value Study Day 11,decimal,
ngene,N gene CT Value Study Day 11,decimal,
testingdate,Testing and Study Date 11,date,
otc_result,OTC RESULT Study Day 12,string,
smp_nausea,"Feeling sick to your stomach, nausea, vomiting, or diarrhea Study Day 12",boolean,"""1"" =[Checked]"
smp_fever,Fever or Chills Study Day 12,boolean,"""1"" =[Checked]"
smp_headache,Headache Study Day 12,boolean,"""1"" =[Checked]"
smp_body_aches,Muscle or body aches Study Day 12,boolean,"""1"" =[Checked]"
smp_loss_smell,New loss of taste or smell Study Day 12,boolean,"""1"" =[Checked]"
smp_rash,Rash Study Day 12,boolean,"""1"" =[Checked]"
smp_sob,"Shortness of breath, difficulty breathing or chest discomfort Study Day 12",boolean,"""1"" =[Checked]"
smp_other,Other Symptoms Study Day 12,boolean,"""1"" =[Checked]"
smp_none,No Symptoms Study Day 12,boolean,"""1"" =[Checked]"
smp_abd_pain,Abdominal pain Study Day 12,boolean,"""1"" =[Checked]"
smp_runny_nose,"Congestion, sore throat, runny nose Study Day 12",boolean,"""1"" =[Checked]"
smp_cough,Cough Study Day 12,boolean,"""1"" =[Checked]"
smp_fatigue,Fatigue Study Day 12,boolean,"""1"" =[Checked]"
closecontactwhen,When were you in close contact with someone who tested positive for COVID-19? Study Day 12,string,
closecontactduration,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 12,string,
contactduration,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 12,string,
closecontacthousehold,Do you live in the same household as the person who tested positive for the COVID-19 virus? Study Day 12,string,
expertreadresult,Coordinator Interpretation of OTC Test Study Day 12,string,
nausea_starttime,"Feeling sick to your stomach, vomiting Day Symptoms Started Study Day 12",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
