question_id,variable_name,datatype,label,value_constraints,source_file,source_directory,Digest (variable_name|source_file|source_directory)
0.0,medication__otc__pain_fever,string,"Which of the following over-the-counter (non-prescription) medications did you personally decide to take to treat or manage your current symptoms in the past 24 hours? Select all that apply.__Fever reducers or pain relievers (ibuprofen, aspirin, Advil, Tylenol, Aleve, acetaminophen)","[nan, 'Fever reducers or pain relievers (ibuprofen, aspirin, Advil, Tylenol, Aleve, acetaminophen)']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,061ec5a057db2764ce8bfdb0e640d007ebfa7584fbb2f81022cce3fe7c8421e7c99018be57154ca7c7e4595043f01a79a66c1fe35cd3af63be28b95dee442a95
0.0,medication__otc__cough_supp,string,"Which of the following over-the-counter (non-prescription) medications did you personally decide to take to treat or manage your current symptoms in the past 24 hours? Select all that apply.__Cough suppressants (Delsym, Robitussin, dextromethorphan)","[nan, 'Cough suppressants (Delsym, Robitussin, dextromethorphan)']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,ca470b63cbe9194e60a4268ac4c0ada5d23360d13027f802bbbac1f780fd4ab11addcace2b5c072a766d51874c857dd134383c046e71d78216edd7376e60e9a9
0.0,medication__otc__chest_decongest,string,"Which of the following over-the-counter (non-prescription) medications did you personally decide to take to treat or manage your current symptoms in the past 24 hours? Select all that apply.__Chest or mucus decongestants (Mucinex, guaifenesin)","[nan, 'Chest or mucus decongestants (Mucinex, guaifenesin)']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,75e31cb08ed939c9c421457308f7753c80439599e5db975114c7ad5cc2d0e9459c31f653441bf4f1123266e4767a21b6ab42de275e63a665661f48c088259980
0.0,medication__otc__nasal_decongest,string,"Which of the following over-the-counter (non-prescription) medications did you personally decide to take to treat or manage your current symptoms in the past 24 hours? Select all that apply.__Nasal decongestants (Sudafed, Sudafed PE, Afrin, Flonase, phenylephrine, pseudoephedrine, fluticasone propionate)","[nan, 'Nasal decongestants (Sudafed, Sudafed PE, Afrin, Flonase, phenylephrine, pseudoephedrine, fluticasone propionate)', 'Nasal decongestants\xa0(Sudafed, Sudafed PE, Afrin, Flonase, phenylephrine, pseudoephedrine, fluticasone propionate)']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,e429d70b1e76dbe2f4f52f40e521e8f4aa3d52ce83b00ae994fe5ce7c1251671e28f32d6f41e3a755015f46c59005fead8e1bff780d35ae9263d60126decd14f
0.0,medication__otc__unknown,string,Which of the following over-the-counter (non-prescription) medications did you personally decide to take to treat or manage your current symptoms in the past 24 hours? Select all that apply.__I don’t know / I can’t remember,"[nan, 'I don’t know / I can’t remember']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,7e898d6c173d522ed94a1c3ac9da469a84849ab34dd6573588285b0e701bdb7e9a9bedf028bc0d361f29711aecf75dc601f24325318b9925aeff5eb4686feeea
0.0,medication__otc__other,string,Which of the following over-the-counter (non-prescription) medications did you personally decide to take to treat or manage your current symptoms in the past 24 hours? Select all that apply.__Other (please specify),[],data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,7f5d6228c46b4ccb807858889cabbf5464851f43f49ca6dbe4a9d9cb24d4bd813e5201ae8fd98206f8d670a20d10301fc4387e612504c7137b7cb726d74bd843
0.0,household_members__n,string,How many people (other than yourself) live in your household?__Response,[],data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,a4e296dc3b979ba3c80b88ad8b5291b259973cd10e39d4bb8f885bb22a365af18180150a66e252217f39dc7f1c9ef529ae67bd81f972232172d93852b10350cc
0.0,household_members__had_flu,string,Have any members of your household (other than yourself) experienced flu-like symptoms this flu season?__Response,"['No', 'Yes', 'I live alone', nan]",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,7bf5d2c1888e45d56ee72b09f7a658aba932d5e72b58dcda1f84afeeeb24bc0c7bca9b79c537eeb1afc5ec325aa4459cb4d0691b852f754e4d6da1e5867e6881
0.0,household_members__0_to_4_had_flu,float,"How many members of your household, by age group listed below, have experienced flu-like symptoms during this flu season (September 2019 to today)? If no household member in your household experienced symptoms within an age group please enter 0.__Number of household members 0-4 years old experiencing flu-like symptoms",[],data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,093bfec1e8a4c68853ba06e39788d8a4b85ad493708d45ee254a05caadd93cc6665b038391ed943cbbaeac4e4478a15c268518d1b2620fc5fc687ca58ecab3aa
0.0,household_members__5_to_17_had_flu,float,"How many members of your household, by age group listed below, have experienced flu-like symptoms during this flu season (September 2019 to today)? If no household member in your household experienced symptoms within an age group please enter 0.__Number of household members 5-17 years old experiencing flu-like symptoms",[],data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,f7061dd387d90747c385d3cba4c67ee6f14b38ad2243fd43cacc755c6d046b29aa3b5cbe5b344d52a37997f146f30704242176182dcc7f6e3d88c17ff4c3dcaa
0.0,household_members__18_to_49_had_flu,float,"How many members of your household, by age group listed below, have experienced flu-like symptoms during this flu season (September 2019 to today)? If no household member in your household experienced symptoms within an age group please enter 0.__Number of household members 18-49 years old experiencing flu-like symptoms",[],data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,bf8510709710ca485c2822b3cc167fecbeb0553842af453dd683c8ac4d91cc45215f89e1f6d1cd8d0434144915ce591eb86c3c4dc3621011b1fd4933c82252bb
0.0,household_members__50_to_64_had_flu,float,"How many members of your household, by age group listed below, have experienced flu-like symptoms during this flu season (September 2019 to today)? If no household member in your household experienced symptoms within an age group please enter 0.__Number of household members 50-64 years old experiencing flu-like symptoms",[],data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,d93e9ba0fbba55f551b5628cac5ce744ec27f8dc1853951b89fe9361c936af057d5f16b3e1ccb16351f2b92b11f60c78838fddb566e2a5842bc8a295b5702cc9
0.0,household_members__65_plus_had_flu,float,"How many members of your household, by age group listed below, have experienced flu-like symptoms during this flu season (September 2019 to today)? If no household member in your household experienced symptoms within an age group please enter 0.__Number of household members 65+ years old experiencing flu-like symptoms",[],data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,f51d23ffd58ca79439e5bbe6bbfc0a664bd72df930699437169144bfc9d7d7f7c48872af8865cd3d91c0c89ca5160c4a8922bb09561b341afa72c283a42bb42f
0.0,missed_work,string,Did you miss school or work due to your illness?__Response,"['I missed 1 day of school or work', 'No, I did not miss any school or work during my illness', 'I missed 2 days of school or work', 'I am retired and/or school or work days don’t apply to me', 'I missed more than 3 days of school or work', 'Illness occurred on a weekend or other day(s) off', nan, 'I missed 3 days of school or work', 'I don’t know / I don’t remember']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,82f3fdb1b60bee8c862a6504e43fe11ccde5c8f84f16d5ea3d5a553af6100402ef01c41285c7e20e1d6532a47e3a10c3df4e2ed07be1b4377f6ccacfdd148e89
0.0,vaccinated__this_year,string,Did you receive the flu vaccine (sometimes called the flu shot) this flu season (September 2019 to today)?__Response,"['No', 'Yes', nan, ""I don't know / I can't remember""]",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,66b2b71c394ab633d93a3417d9625986a3db7136fb94a4ba591beb79363562094cfcd749aeb26f892e21d19ff890a6eabc69d257fc1925fa96b7ddfcef2a7551
0.0,vaccinated__last_year,string,Did you receive the flu vaccine last flu season? (September 2018 - March 2019)__Response,"['No', 'Yes', ""I don't know / I can't remember"", nan]",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,36690bcc7f61211d7fb1f23bfcdfe77cc0f4c343a1e91ed8a232c6850937986764905d89ecb695e338c755238b9fc81be99a823c4f84817564b6db16830604cb
0.0,vaccinated__typically,string,Please select the statement below that describes whether you typically get a flu shot (or another form of flu vaccine).__Response,"['I never have gotten a flu shot', 'I rarely get a flu shot', 'I get a flu shot every year', 'I sometimes get a flu shot', nan, 'I have never gotten a flu shot']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,f0da600be90ebfbb2b96de124b95887f4b9261d9dc6827275c909021ca2d9b910f8450b363f92346617f95e679315f2a8ad79d2d3d406fe83287cde4136ab975
0.0,complications__chest_infection,string,"Were you diagnosed by a healthcare provider with any of the following health problems either during your flu illness or since you recovered from your flu illness? Please select all that apply.__Chest infection (pneumonia, acute lung injury)","[nan, 'Chest infection (pneumonia, acute lung injury)']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,ac131179cb45209ac5059839d9f6026236ad0d142f5319461d6a6e375648d3e2cf7cc091fd63acaa90cb20aac00c10d50c30dce5d00ef8116b458111a8466273
0.0,complications__worse_athsma_copd,string,Were you diagnosed by a healthcare provider with any of the following health problems either during your flu illness or since you recovered from your flu illness? Please select all that apply.__Worsening of asthma or COPD,"[nan, 'Worsening of asthma or COPD']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,a2e4dcfe55600b8ccce253e208dbe10495b0fff4a7ae64a8e943e949919420432d1449be3b4e1fffe440f83b11ec95730b81a2fb73dbd17e049c4aca68de125d
0.0,complications__sepsis,string,Were you diagnosed by a healthcare provider with any of the following health problems either during your flu illness or since you recovered from your flu illness? Please select all that apply.__Bloodstream infection (sepsis),"[nan, 'Bloodstream infection (sepsis)']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,0107e9f5b2a1cb751608435122f4c7d59df3675331fcfaee0150aa2cacfaf8d05bef81d711b5c2b500c4aa264514d272ee90c07b9a96bc159b38e629f6a8110d
0.0,complications__ear_infection,string,Were you diagnosed by a healthcare provider with any of the following health problems either during your flu illness or since you recovered from your flu illness? Please select all that apply.__Ear infection (otitis media),"[nan, 'Ear infection (otitis media)']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,a0147ba0682914ab2f85f8194c26663b9d8f8157b509f17f0dfa40260f17037bf2ef7ff77b7894b7ac78c2af0f1e8552e26f9ba0f01324863979a6604f1d659b
0.0,complications__sinus_infection,string,Were you diagnosed by a healthcare provider with any of the following health problems either during your flu illness or since you recovered from your flu illness? Please select all that apply.__Sinus infection (sinusitis),"[nan, 'Sinus infection (sinusitis)']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,10f4eef2d9b564cd0af5efff16e832e1868af7e9e46a729fb2c77a3aecfcac3bdfae3083c49d443bbced32ff33f0895889b3fbb18a59923db36e5751d5a4a19e
0.0,complications__encephalitis,string,Were you diagnosed by a healthcare provider with any of the following health problems either during your flu illness or since you recovered from your flu illness? Please select all that apply.__Brain inflammation (encephalitis or encephalopathy),"[nan, 'Brain inflammation (encephalitis or encephalopathy)']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,e71307fb6ca77edb7f30d4b765ec24d6662c87622841de6d5931d6a530dbc68aaf33f4d9ce5dbb843f8bed395bf2b192ccd951b371eade70e1e2a9a2ac2f09b8
0.0,complications__stroke,string,Were you diagnosed by a healthcare provider with any of the following health problems either during your flu illness or since you recovered from your flu illness? Please select all that apply.__Stroke,"[nan, 'Stroke']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,8ef910833ffcb6aae03003caad014901206ee449938a3e139c186ac330239edbb6701441deda040c9d756dddeaf7b81b0729f53f2b32bbbbb23d6424e3cf5ade
0.0,complications__myocarditis_pericarditis,string,Were you diagnosed by a healthcare provider with any of the following health problems either during your flu illness or since you recovered from your flu illness? Please select all that apply.__Inflammation of the heart or the covering of the heart (myocarditis and/or pericarditis),"[nan, 'Inflammation of the heart or the covering of the heart (myocarditis and/or pericarditis)']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,909e2c886287144b825f1c2d5f675dcac6d7c7b91fa08413e0dac10140782e7a770645e951854671c57e83282ecd885f165ccf1b05d6150dea8fe7dc89c218bc
0.0,complications__worse_heart_failure,string,Were you diagnosed by a healthcare provider with any of the following health problems either during your flu illness or since you recovered from your flu illness? Please select all that apply.__Worsening of heart failure,"[nan, 'Worsening of heart failure']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,43ef80d642d5582c4cfc21245dc8d2e3019ca560333a49fc17e179c90a4d5a347bcac49543212a88f4f53e9e4e06baca66c2bca39e0a0b2ad34bb1715afe5031
0.0,complications__heart_attack,string,Were you diagnosed by a healthcare provider with any of the following health problems either during your flu illness or since you recovered from your flu illness? Please select all that apply.__Heart attack (myocardial infarction),"[nan, 'Heart attack (myocardial infarction)']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,d28afb003690c4ac56af2ec46965fdfdf188dd9e0ea41c6d7e843afef5cb94d030877c3cdff713dd6e41e11ddfe0e29a756eacf30f04b224425ee886a767f008
0.0,complications__muscle_inflammation,string,Were you diagnosed by a healthcare provider with any of the following health problems either during your flu illness or since you recovered from your flu illness? Please select all that apply.__Muscle inflammation (myositis or rhabdomyolysis),"[nan, 'Muscle inflammation (myositis or rhabdomyolysis)']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,00149dae6a7b62376c58f196aa1c7c0e28b40ab1e2d75e20d66b2443082a7fbef647e90fce51438865834ccb7a2d575303b0756d7aea8d0611401f4de596e239
0.0,complications__none,string,"Were you diagnosed by a healthcare provider with any of the following health problems either during your flu illness or since you recovered from your flu illness? Please select all that apply.__No, I was not diagnosed with any of these conditions","['No, I was not diagnosed with any of these conditions', nan]",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,1649febed3e692e2c81db2601838e34f15d6f46d12b5cf68f1990a962add31cbd26e575d0b2be54d47f2079d8dae653b6c6d3b7cd5397c5480fef66ce84a0585
0.0,complications__chest_infection__onset,string,"Approximately when did the chest infection (pneumonia, acute lung injury) first occur?__Date",[],data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,f4914a4218103b5af9d5aa290aed44383ece3469f0f276e15bc7f7c3d4f957ae841ce70532eaac9a02cf8e895332ca3a69cad9da3622a2a61198cf5a70c32146
0.0,complications__worse_athsma_copd__onset,string,Approximately when did the worsening of asthma or COPD first occur?__Date,[],data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,89e75dde9f5d0d8f7cd4d6a10963b08092ef8eef3e3be0d6e97ed6d6507087eec743f273fd7ea555baea32042d35552154825b040359051a9b04ca0a89e56ae6
0.0,complications__sepsis__onset,string,Approximately when did the bloodstream infection (sepsis) first occur?__Date,[],data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,a90909edf8148238c9817aaaaaf8c618fcb9ecaebf3706228cd50b809119bfd8908fb59fa6ba29bf526cb762856920010a4f5be58058e0a86a3dd7e25ab63ab7
0.0,complications__ear_infection__onset,string,Approximately when did the ear infection (otitis media) first occur?__Date,[],data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,d98887b1c653cbea62e9e7140257839ac752f7588bcb9b994d1edb602568500cca1fd5eb3635104ff11de18dee985060074eabd3af00584b4d7d1fde773ace5a
0.0,complications__sinus_infection__onset,string,Approximately when did the sinus infection (sinusitis) first occur?__Date,[],data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,8b70e1d69a8e2404dfa1a9fbe531a0a99a32df2deb4f586dc285f79faebd5fcc8c8794c0f0767c2cd3a5f6925be515903eed452f82d348912f917621af87f201
0.0,complications__encephalitis__onset,string,Approximately when did the brain inflammation (encephalitis or encephalopathy) first occur?__Date,[],data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,05d4b2a33d6d5ca91a344dacafcf0825bacab513f18ad29fe28698242359ca8a5062c8e6a6ecde1b5b66f06843e76163209dd1cf4196c06854613ced8f3e5bd1
0.0,complications__stroke__onset,string,Approximately when did the stroke first occur?__Date,[],data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,2d2e0b3590fc79b584d5923d705af91054f0d017478e2e71fa548eb13c69799f5e1a96e845201b00449d50dbc96c5914c6a7f3d2483b1df6c1aa78417b667e61
0.0,complications__myocarditis_pericarditis__onset,string,Approximately when did the inflammation of the heart or the covering of the heart (myocarditis and/or pericarditis) first occur?__Date,[],data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,f1d18283edafb573121e44eb65ccd444cc5f54294f17e37ab7cbd7b4a90c9971b76a35d001a57a53d057a02d57a4c9255946ff490f6aa0a906a44424c2bf71f1
0.0,complications__worse_heart_failure__onset,string,Approximately when did the worsening of heart failure first occur?__Date,[],data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,fc04604c25297160b42239439d8c3aa413abf33de82bed444fa51e5288b6e7b36fe20b746778ee470cc0f73470a8710d7ffc72a9e9ff5b0bdaf6acb05d9628db
0.0,complications__heart_attack__onset,string,Approximately when did the heart attack (myocardial infarction) first occur?__Date,[],data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,a1d34c4a446b72f34669188e6210cd555fac76fcc8ffce8e9eff2cd93d8245c9bc12d1fab6fd1ff81b5362798fd4cde2c50b12693750299d89d6764ae46a065e
0.0,complications__muscle_inflammation__onset,string,Approximately when did the muscle inflammation (myositis or rhabdomyolysis) first occur?__Date,[],data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,3e11189173eef9816be2638a552f288536a647ebef5faa52bbe7ee2c21718f8ca01bdc8925955be7236a86cfb1428366903c764dbfe69cd7406f10e1117cc81c
0.0,survey_id,integer,,"[273462458, 280161684]",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,cdd9b9c03d4b151a84f88081ffb82dba6ff326e7b9f8e32c82212f3d5c0b504e05027f2050264f5d3b3a44f66f98e7cfea3b683d591f78090a792cbd9ed7b2b2
0.0,zipcode,float,"What is your current zip code? (Where you live and spend the majority of your time). If you are currently staying in a different location for an extended period of time, please enter your current zip code.__Open-Ended Response",[],data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,370ae778a5356fed6a0ec67fb93c5137a8df1e79861bad21174cd7d3254c572a8f91d86809cb9fb95bd6721d780459980447e3c33c2a23b5dd3c569326302dad
0.0,symp__short_breath,string,"Looking back over the past 7 days, did you have any of the additional symptoms below?__Shortness of breath and/or difficulty breathing","[nan, 'Shortness of breath and/or difficulty breathing']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,1234016f46ba2a218ddae5ae89f2a8e6a80994d855611e96501f81f803b412e00d10ba09b5ae32e3a73488fe24702ee8905bfa5ed8837d2d4bde36a294827ff6
0.0,symp__chest_pain,string,"Looking back over the past 7 days, did you have any of the additional symptoms below?__Persistent pain or pressure in the chest","[nan, 'Persistent pain or pressure in the chest']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,87c055541a984af2e2c35d77ea21f28b7f9233738432dd4727e504533cd8a66262d0c927acff5917590bea49e3d0b84f6ddffcd4a7318afd86fa1c941f1ddac9
0.0,symp__anosmia,string,"Looking back over the past 7 days, did you have any of the additional symptoms below?__Loss of sense of smell","[nan, 'Loss of sense of smell']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,685dca7a0eee3ea6e8967298d212d1b976e261c5538d65db21868a9b4a9cf2a2685c017a8dc13ea7a63475484b9a5f83234902d01a4b2a892bb38292acb85f6d
0.0,symp__none,string,"Looking back over the past 7 days, did you have any of the additional symptoms below?__None of the above","[nan, 'None of the above']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,e59b2ffae7d2be1279e42e9d7312aa0a5e2e73f04dcaf11d7ef943b41274fa4a5f53d2aa9bd2adc9bc7f59db581aa9dc0f31aa35007302e90e5b9766cb26ecc1
0.0,symp__short_breath__0d_ago,string,"Looking back over the past 7 days, please indicate on which days you felt the following additional symptoms.__Shortness of breath and/or difficulty breathing - Today","[nan, 'Today']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,4791fc131f05e3f820ae3f8a1baa6175d318aaea90dade948c74293fcc7ff3433b3a0e59623ef5de65b9d7f1b7b704bd3ad7c72387d7297c7dac3c1ea4ef6cc3
0.0,symp__short_breath__1d_ago,string,"Looking back over the past 7 days, please indicate on which days you felt the following additional symptoms.__Shortness of breath and/or difficulty breathing - Yesterday","[nan, 'Yesterday']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,ce9c255701781bc8ed997f896bf34798c5e4397903409eaf2cabb4a59cf851895cdb1a9a46805fda1d2ab3f12636d3ba11ce581c9a8873d000de0fa1b5011ba9
0.0,symp__short_breath__2d_ago,string,"Looking back over the past 7 days, please indicate on which days you felt the following additional symptoms.__Shortness of breath and/or difficulty breathing - 2 days ago","[nan, '2 days ago']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,ee8a5c8e9f268a6f1f17246926525bb0d9e75e78cb949b4c866d631f6418684feaed0a098152166021f89209675ae3f4eb60f2cc46c103217b585d7b3739381e
0.0,symp__short_breath__3d_ago,string,"Looking back over the past 7 days, please indicate on which days you felt the following additional symptoms.__Shortness of breath and/or difficulty breathing - 3 days ago","[nan, '3 days ago']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,1c2cc20653a4ab518caf05555e5003376dedb28bf302be1e6c79fad3d996a9a0f00b13df483368e4905f78b1de4ab2c7d6a5fde5c8f1e51e875f1253651cc39e
0.0,symp__short_breath__4d_ago,string,"Looking back over the past 7 days, please indicate on which days you felt the following additional symptoms.__Shortness of breath and/or difficulty breathing - 4 days ago","[nan, '4 days ago']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,7771f9f3a127cd49c2b4f9b573823e7c591634a90290ace9f6232cee32732b237c8488fd8aeb9724d61753b19345b6b5c4961f594cdec28d1f414e3d3c297c60
0.0,symp__short_breath__5d_ago,string,"Looking back over the past 7 days, please indicate on which days you felt the following additional symptoms.__Shortness of breath and/or difficulty breathing - 5 days ago","[nan, '5 days ago']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,e2c0d776a367cf8fba4f752041e642ac58c3f97eb96a614ab9b5de9254c4f8f6ba6535220e39b40fd1c83e9b60792eb4168caf3f0b8d5ef488f1eaa5c2456293
0.0,symp__short_breath__6d_ago,string,"Looking back over the past 7 days, please indicate on which days you felt the following additional symptoms.__Shortness of breath and/or difficulty breathing - 6 days ago","[nan, '6 days ago']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,bcec1984316f3872b3c292eacb17dfacf24b69b4193374925b6f0d2fb9c8a2bfc264245f8b78a0d2eef30caf1012008b913cf4a512bb527535dcf919b3bec319
0.0,symp__chest_pain__0d_ago,string,"Looking back over the past 7 days, please indicate on which days you felt the following additional symptoms.__Persistent pain or pressure in the chest - Today","[nan, 'Today']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,7cf4275b4cfac3c55bba892474feac4ee50259595a4ee8642495d1c052027a99c94297bf416056bc58d4493b0b252bb4753d5f180d78e700c35bf9106cba3fd6
0.0,symp__chest_pain__1d_ago,string,"Looking back over the past 7 days, please indicate on which days you felt the following additional symptoms.__Persistent pain or pressure in the chest - Yesterday","[nan, 'Yesterday']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,5176ffe263a3dbf436327ab86e3bfadd0f8b7097801fc236aaff4cabfa7de3c8f066a7f53ecb37ba90fe6b85760874f4d970652eddd35c2a2464ae7eaca14a14
0.0,symp__chest_pain__2d_ago,string,"Looking back over the past 7 days, please indicate on which days you felt the following additional symptoms.__Persistent pain or pressure in the chest - 2 days ago","[nan, '2 days ago']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,8b1fa2a5302b62c29ea4629d8349ac72615c9d41becfcb1d06b649281e6f220b5d8b3c19062b11135c9d7146eb9bac25ddecc378fd3e893b3527f1d47c5cff7a
0.0,symp__chest_pain__3d_ago,string,"Looking back over the past 7 days, please indicate on which days you felt the following additional symptoms.__Persistent pain or pressure in the chest - 3 days ago","[nan, '3 days ago']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,731641d4a9c540d8045474c49b7ab4bbd17721ff838ff8d2ed420e03f2c02c1346effef75719510148783ed06acd2dacb699fa3003f0f5e9d8284ac885c306f9
0.0,symp__chest_pain__4d_ago,string,"Looking back over the past 7 days, please indicate on which days you felt the following additional symptoms.__Persistent pain or pressure in the chest - 4 days ago","[nan, '4 days ago']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,f069509ab933a66247b34e4336a0d4865300f8119b60f32a2ea960a7de10b7334545b80faac0897a8f39294583dc7bd0fec8e39e88097573f0b0926c77b7d66d
0.0,symp__chest_pain__5d_ago,string,"Looking back over the past 7 days, please indicate on which days you felt the following additional symptoms.__Persistent pain or pressure in the chest - 5 days ago","[nan, '5 days ago']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,8af58ce828c7876cc967f8cfd8f2f5160f715c53a45f16e116ed4ec4de0f1392b060aedfb6dc4d9048609dd0e3409e6870f0f0b0244d24c2c8120b996d606b30
0.0,symp__chest_pain__6d_ago,string,"Looking back over the past 7 days, please indicate on which days you felt the following additional symptoms.__Persistent pain or pressure in the chest - 6 days ago","[nan, '6 days ago']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,9973d59f2d28208648cd8df47b1de9fecad3dc9c0fc5bed8f9a8d944d8d233935279f5c3f256c7cd44475bed2a6c7aa4ca51747600d1603fd0a8a595fdede9e2
0.0,symp__anosmia__0d_ago,string,"Looking back over the past 7 days, please indicate on which days you felt the following additional symptoms.__Loss of sense of smell - Today","[nan, 'Today']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,4c2e25119ef7357ec209b569bdf0798131655d9f9c7c70a5d499dbc28bc747fcfb5ca586b6b40bd1b45ed39724a58a5cedd7cd5fa450cca49cf905f090f6271c
0.0,symp__anosmia__1d_ago,string,"Looking back over the past 7 days, please indicate on which days you felt the following additional symptoms.__Loss of sense of smell - Yesterday","[nan, 'Yesterday']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,e3d27d0e54391008c1d75477865bab6cd7cfa7c1ea8129fa53b399a4531d86382211a54f56bd37eadc0f9b07fcb166a882cd59d91dbae80a192978edfaf919d3
0.0,symp__anosmia__2d_ago,string,"Looking back over the past 7 days, please indicate on which days you felt the following additional symptoms.__Loss of sense of smell - 2 days ago","[nan, '2 days ago']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,173763695524505a2cb24149fd725abee3f35b4af03c1f0fbeee76a38c007170bd4aedb9e7150b9d7d9e195ba01cc4cf32716c341de9ee99fc51f0c8bb9acde5
0.0,symp__anosmia__3d_ago,string,"Looking back over the past 7 days, please indicate on which days you felt the following additional symptoms.__Loss of sense of smell - 3 days ago","[nan, '3 days ago']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,0fa11e0ca9251bb65f1baab238e489d634765bc5954154d95d02b1a28494d8b6e2eb1a798258d8da6748a3aea4e1a0f2a43cdcd1ca02bfa81e18fa50a06d7e40
0.0,symp__anosmia__4d_ago,string,"Looking back over the past 7 days, please indicate on which days you felt the following additional symptoms.__Loss of sense of smell - 4 days ago","[nan, '4 days ago']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,a2487e5aa3261ab677e92fa6a445d8457beebcd11ccbda6751e3a39899ee0f46772e63aa558f130cb4f31e0779686fb7e16035f14112a97ab5d44619065a5314
0.0,symp__anosmia__5d_ago,string,"Looking back over the past 7 days, please indicate on which days you felt the following additional symptoms.__Loss of sense of smell - 5 days ago","[nan, '5 days ago']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,7eda2fcddb1c23885305dbc32330c85aee90c76656708d99d9e1edfc73750ff887d68ae8c63650ef55827489036201db9c46a449aa17dbd331dc43187c7dfc5c
