datatype,variable_name,description,value_constraints,source_file,source_directory,Digest (variable_name|source_file|source_directory)
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nausea_feeling_like_you_wanted_to_throw_up_and_or_vomiting__today,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nausea (feeling like you wanted to throw up) and/or vomiting | Today","[""""today""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,a370ee3a53d86cfe3cc4c8cc75cc043d8413027fc08fe853c93be9eeb8d029ec98ea9e38e3afc1f85af2526cfd74f8247c5c30cac3a20cf48350067fe03106eb
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nausea_feeling_like_you_wanted_to_throw_up_and_or_vomiting__yesterday,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nausea (feeling like you wanted to throw up) and/or vomiting | Yesterday","[""""yesterday""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,f588b496e93b73fa21e12089deff3becabedc3ae9f748f29efc0cd912de1a23a86fabf6daaf591df9df408f310b868f9fdc813a54356187f56d63a18ac1edc13
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nausea_feeling_like_you_wanted_to_throw_up_and_or_vomiting__2_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nausea (feeling like you wanted to throw up) and/or vomiting | 2 days ago","[""""2_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,7fb6e0b27b78b8d5ae12d0618c2aeac9b1a4a9e38c2a26d5f4360029d8f38a7cbab4ffce4d11a6599b660460aef0075c4f864bf6c10a3cb9e2839a8800c12aa2
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nausea_feeling_like_you_wanted_to_throw_up_and_or_vomiting__3_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nausea (feeling like you wanted to throw up) and/or vomiting | 3 days ago","[""""3_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,025ff10c7478a4969843c687bdf00d1af2e8cbff8a08e609a125d18374ac12e4784bee300de4f87dc4afcc9550c1c321f087229f1e16df640804fb68cdbc8865
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nausea_feeling_like_you_wanted_to_throw_up_and_or_vomiting__4_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nausea (feeling like you wanted to throw up) and/or vomiting | 4 days ago","[""""4_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,a234bc0ace941a4e95155bf13ef784a600fb42e07487629743d1560d15f09842311685a47cc6687e20b9d942f7c8b0f3bec52c0cf92d8e143eedaf1f695d9a06
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nausea_feeling_like_you_wanted_to_throw_up_and_or_vomiting__5_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nausea (feeling like you wanted to throw up) and/or vomiting | 5 days ago","[""""5_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,96603513a53dc0c4f37035406ed928e9461d92fd613ef9def9303de5402dd418127383e604c9d87b72f7efecd0d4d9bd78e2cb890cd68b3fdd8510a5042d0c08
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nausea_feeling_like_you_wanted_to_throw_up_and_or_vomiting__6_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nausea (feeling like you wanted to throw up) and/or vomiting | 6 days ago","[""""6_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,d465685c80b229810798f00e69c725a708b0b7e069fe4ddc37865060aac6bfdc75a4ae9a200d24160c0845c73f4a38487585827c49ff24c5ddad9b6371543bed
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__diarrhea__today,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Diarrhea | Today","[""""today""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,659582d2a5f398667a7844afbf39b9b05b73abf683a08aadda478e1338bdfffaafb2679d8f07d8fa76185362bdbd1d6a6c13a529e5a3bd96fb63b3ed764e3e17
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__diarrhea__yesterday,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Diarrhea | Yesterday","[""""yesterday""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,2992573e6995d228acaa49d022623915b6e0babf4300c1a41be484a0874b0345e6dcf2b32afa00ad287c631b19c72653a9fa368a9a4d0650e3321d84bfc583a2
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__diarrhea__2_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Diarrhea | 2 days ago","[""""2_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,99afbc25debe85539637ee3de6476b3cc93cc593aa8c0b20b76a65508163f146b906c2a5e7113204f6c30c929e92d186e33ae48bc453ca4f720a0dc690635049
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__diarrhea__3_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Diarrhea | 3 days ago","[""""3_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,c2820a93a53549ce4dd6263868cfdc72026ca029ed3b426cc882b3f7bdc9deec80f5546e4ffe00e74d887bb1b0f1447201146152182291e48ea255a56b48679d
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__diarrhea__4_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Diarrhea | 4 days ago","[""""4_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,712d0f2b881cc58a8f996846d89551892655070e9edc40f55b82a409640ae7eee2ba18a481544de2655187c7be6ae1887a4549e60327403fd071047882bb5900
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__diarrhea__5_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Diarrhea | 5 days ago","[""""5_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,bfb8576ec93976f7386d36bb61ce3421ca339facc0810f589b34085bb97585e936205caab399fc9289e19af9533ab9225b1b4a276e5f5caf184177c4b780e349
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__diarrhea__6_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Diarrhea | 6 days ago","[""""6_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,80307146a83edcc001a4d5bd60d8de866dcda0923167fef24b5a1a64f4563d1dae82a81c08cc5db762f56719082e628f37c5ed1196f1e510e8d22f8d8a14380a
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__abdominal_stomach_or_belly_pain__today,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Abdominal, stomach, or belly pain | Today","[""""today""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,82d917261c3d438658df1cdb380dc4f86dcdf80ec7dfe2e72011d06b19b8653de58ba70db551bcf6ec3ac02ab29498f421b49fdd63d24eb95911f67f039ab74f
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__abdominal_stomach_or_belly_pain__yesterday,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Abdominal, stomach, or belly pain | Yesterday","[""""yesterday""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,a02fac9df2b5eb6acd572c6770b611e2cf28eff8fceb042420688b0609682e33d45b807504b12aebdb6c25634df0802a2ce7fc58c6f740bcad331713995a35e6
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__abdominal_stomach_or_belly_pain__2_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Abdominal, stomach, or belly pain | 2 days ago","[""""2_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,127d59b94fdf0f6c35bf93dcc28c41f47bf403f908d7b320c5ddcc248748f2da9dbcdec8b0ac530683d7f38dbdbf033bdbdeeff0147158ebadfa413f3c0c3ed0
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__abdominal_stomach_or_belly_pain__3_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Abdominal, stomach, or belly pain | 3 days ago","[""""3_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,beed01454d18b95007f25d833061b86524d28ae37988e49397457fde463cf5ad9968c854c29ae235fab602f730feade5e88fdca2808381f768c1088ba028320d
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__abdominal_stomach_or_belly_pain__4_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Abdominal, stomach, or belly pain | 4 days ago","[""""4_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,ed15be68ea27d1c8461ade5d0dfda956c0fd2783cfc35c23c4c547718c4dc15962f5038a1c99a7e24c91dd0888ccf0b45bdf0f49f752fc1a00d3154140cb98be
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__abdominal_stomach_or_belly_pain__5_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Abdominal, stomach, or belly pain | 5 days ago","[""""5_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,83046a8a7dbbfcff83270ae267c624cdf280f26a7badd52753cfa30ad0c1a010e40e389b35bd409a475b7463f7ba569176f872537ba904bda40ce415dc9c4bc4
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__abdominal_stomach_or_belly_pain__6_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Abdominal, stomach, or belly pain | 6 days ago","[""""6_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,db91e0fa9e598d262fc17e18ef65a5e7e2f4f8ba541fb584b4bbaf0c86675b494424a17db388816f2a6b2a5495cb1bea4017f12a267f0907c22d679155ab1881
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__rash__today,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Rash | Today","[""""today""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,40896d4a8e096efe9f45cec08e14cfe3967c9065fdbd992e7fb3d55fee43f32637eb0e32eb8c0d07f7bc9de5bd51812840cd281885227e178afd5631557e10f5
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__rash__yesterday,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Rash | Yesterday","[""""yesterday""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,8fc91a7968c64de8c74c73d6a44a3a360f93e763ebfffa6de03f18c5b74669238b59e442f661de7aa05e58e70d99439e7a5704917cae4b4fb4eed337a5433118
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__rash__2_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Rash | 2 days ago","[""""2_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,c08d8430a74a2deaffa32843064085c29499d96bbe96a541aa84aa24b773851be418de95306e9f31ac7bd8ca2959c47a8d8aba7efc4058855f739ac0be4d8941
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__rash__3_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Rash | 3 days ago","[""""3_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,8305e65ef6c588c5ef9941bbc87591bca64761486f49ad617bb7d215801aede135c52e01d017368061d214cd610d45b08013cda969b5749e8f413bc663bccde9
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__rash__4_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Rash | 4 days ago","[""""4_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,2928e816c5643076ffc52d894e4e2e1c1e3c43b128b609814b6a7e137e1f5c487ffbed0c814c824710d79353d10287c981f097bc5895505d097126a2c243d937
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__rash__5_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Rash | 5 days ago","[""""5_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,1c9e865a0f76c01148b065517972191a9232aefa82282e90bd1d049ddf0787aa9068bf052ab2ee3c5e51d91217f6e0195c053b9aa0c69efd13bca983eb9f92fc
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__rash__6_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Rash | 6 days ago","[""""6_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,b42d2a100479209830f12c3c58bc5b2e2a5ca4415b7dd4e2f7b7b6f93cfb9ef1cfed6205da145795892b8c09078dffb4e47d0805be38a7399c5f19f5c666796f
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__shortness_of_breath_or_difficulty_breathing__today,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Shortness of breath or difficulty breathing | Today","[""""today""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,6f44952f347b46323902ffca6e461028598d69e40060165512a2f79860c4c9858622b95608a0dcabaecf6b8f6147830a7fc510a3d59e2f572cee5cc49cc734bc
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__shortness_of_breath_or_difficulty_breathing__yesterday,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Shortness of breath or difficulty breathing | Yesterday","[""""yesterday""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,69c2959cf5292cc84019f74e60d3ec6ebcd64fdda3dde1d0baca77f2023b276df59808a49de94a748ce2f48834ce0e462d7ff4cf00d9070b2bd2364ab0d3dd2b
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__shortness_of_breath_or_difficulty_breathing__2_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Shortness of breath or difficulty breathing | 2 days ago","[""""2_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,4592cc9641d93b46e35acb13e6b87baf68773fce70e99cda82a9013db57af7ce8341466c512f70bdf7e3f5c41735fd0ccefdb3f7ec214066644e22c3902c8570
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__shortness_of_breath_or_difficulty_breathing__3_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Shortness of breath or difficulty breathing | 3 days ago","[""""3_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,23fa56e5f54a797e7665899360948a784ff9f55a05a1086f5573957837754408fa1751d82150d2b28a4be5426482fd7489942672cca2c05815e19bc722f87dde
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__shortness_of_breath_or_difficulty_breathing__4_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Shortness of breath or difficulty breathing | 4 days ago","[""""4_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,0845596e9445134023ac55566de2fb8bfefcf65e63613016d1811a3a49331f5a5a1de100307427a63f948b83ce0ef287c35aa4b5728385b21674e93c2504a366
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__shortness_of_breath_or_difficulty_breathing__5_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Shortness of breath or difficulty breathing | 5 days ago","[""""5_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,5f2145c0a939562b5c5a4492fd3f13ef8efe1c985d338cdb5ac0294dee71269a583bead3938c9678a4f761ff3b4cc73ec5e1fc672794c9c280fcb06a6f5b3f2f
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__shortness_of_breath_or_difficulty_breathing__6_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Shortness of breath or difficulty breathing | 6 days ago","[""""6_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,dfbeb39e5b39eafc8138666390285bf12c0032e992105d65c48562aada55c891a2e35fee8dc7fac8e3e8d918376fd58fec58e5c3f0586eb9ea8936e27a0c41d2
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__chest_pain_or_pressure_or_chest_discomfort__today,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Chest pain or pressure or chest discomfort | Today","[""""today""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,7f1341183ebfba8288e3605c4e11975be15f8d02fb575e0d5873781245c324176f579a01bed12fd1f50a3a29e1bc20e6a10a67c227f1e006612c6fe9c6b10679
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__chest_pain_or_pressure_or_chest_discomfort__yesterday,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Chest pain or pressure or chest discomfort | Yesterday","[""""yesterday""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,332f5b226aa7b3f001aac23060b71f3174a1ef64fb32bd76ee908643b42f3b261a7ea5df14ab572f04330a1a51c2b6f2fab5b646ed37c659b4c2ee473ad34440
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__chest_pain_or_pressure_or_chest_discomfort__2_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Chest pain or pressure or chest discomfort | 2 days ago","[""""2_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,0bc175a5b7385e5fc73dcaf5977a9773d7bfb2d15b76787b5a9ab696f65d2e87213114ee571935cb9d3816a3065e79533adc5c9f242a9b150ee47b2d1ebe2446
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__chest_pain_or_pressure_or_chest_discomfort__3_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Chest pain or pressure or chest discomfort | 3 days ago","[""""3_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,dc03321627fe5c924553dc3915886701777e090a732ad54152aea400df3b8090214abb3d28d93717c88a85df3d72b9b27544e33ea732a8477d14b0b6658c6254
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__chest_pain_or_pressure_or_chest_discomfort__4_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Chest pain or pressure or chest discomfort | 4 days ago","[""""4_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,71608d566b89e548c600b318e79bf8790f0c224de69310e5bf141e52e3f231b2af6b9c521f92209b3943eb1c4dc064761cef6e707eb3ff7dc1f06f24ef1301e1
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__chest_pain_or_pressure_or_chest_discomfort__5_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Chest pain or pressure or chest discomfort | 5 days ago","[""""5_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,e843b7ea0d8d45bb5246049b125dca74b1a8e8459cd8e92fb3e007e224d661cdf5c6062c40a61210a934761e02eca0c9e77390cb851e7600fab821ca4be90898
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__chest_pain_or_pressure_or_chest_discomfort__6_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Chest pain or pressure or chest discomfort | 6 days ago","[""""6_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,324ce217d3d5da328f3879c7d713db2541a6bb7fa4950e00e81ae8066eb41598e06ef6392109955f880ea40ee9162db4c6db1fe13a3d392449b37420124b7c12
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__new_loss_of_sense_of_smell_or_taste__today,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | New loss of?sense of smell or taste | Today","[""""today""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,fbeef556fa864c452732cdba6d4e80ba0f9351b958bca08c489802b75a4f72f114459a26e48069bf4c859e77dad936ffa9b50ed4c43a9fb19e32134ac729dd1b
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__new_loss_of_sense_of_smell_or_taste__yesterday,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | New loss of?sense of smell or taste | Yesterday","[""""yesterday""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,e7e1ed901ff70c3579a49e291ca27292396f2f9ce98bb621a07504cfd6ae585a51c0f5a80ddd4115697a354c16ddc1b1afb9b85c83c94874f8852eb7588c30d3
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__new_loss_of_sense_of_smell_or_taste__2_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | New loss of?sense of smell or taste | 2 days ago","[""""2_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,6825e64dcec6ddc9aba00b107f33db6b5d2a78278a0caa8cab81c7500898c225dd7330bee1a1372a0a87ccf2703b453cc17866e8a31b6ff8d29a79e47e5bc2dd
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__new_loss_of_sense_of_smell_or_taste__3_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | New loss of?sense of smell or taste | 3 days ago","[""""3_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,035720b0d0841fc578471a2f1fc82e61ebf5d856fb2dfe3449c5027e96f6cdb09afc9c41e305adcb1d487e9d37c5c28b0e2f4329e3788b8acce9cb80acf07dee
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__new_loss_of_sense_of_smell_or_taste__4_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | New loss of?sense of smell or taste | 4 days ago","[""""4_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,48bcddbea5a23f1acc3033e89ec12fc118981560185b89091f2a1ffe40c9912a59616fe8282f3ec366f4cdf5e73ad15c29211222b0f9e22dcdfe7b4df3d2a111
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__new_loss_of_sense_of_smell_or_taste__5_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | New loss of?sense of smell or taste | 5 days ago","[""""5_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,65c458580366c7217decec386f4f2bbf756a494f78ec4abedb9836a07d621fea28d200255e42ded48d8f5be78f11248a519fccd04059cf0550d4d7f100f996f5
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__new_loss_of_sense_of_smell_or_taste__6_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | New loss of?sense of smell or taste | 6 days ago","[""""6_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,03780728934b9321510dc0f81603cc255422864bc3420c6fc3be4a6004a70ca4c1343a11eb03a4b42327e0fb4ba42fc4e7b87ba464e1f94a0253b847df368db2
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__insert_text_from_other__today,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | [Insert text from Other] | Today","[""""today""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,25edf90bcbc7fa0d9359121851877f8f5c391bdb8a0f78f3f455cde9a665277a508afc2359c9531771a7a177a0e1560b92f640aa7c7533c8210120ef9512fcd7
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__insert_text_from_other__yesterday,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | [Insert text from Other] | Yesterday","[""""yesterday""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,030fda19c1de8ad34fce362381dd95a743b49e6965ea32607f33bf62056c4032c0404cd005c160c0c7ff651740b04dd832ec923d3342f933b4ad813c5c6ed852
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__insert_text_from_other__2_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | [Insert text from Other] | 2 days ago","[""""2_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,1f4ae0e023ef143f170371b888b6258f2656f5aaaf97c0920ed136a4b98633a3ce17025821f9c33d286cbb9385102c01bcd6c955a966d55cf70e540dadc8d2d6
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__insert_text_from_other__3_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | [Insert text from Other] | 3 days ago","[""""3_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,a94260a69121a6ead62105e4908e96edcec232f46b5e7a9fcc924fc5680377d83452085eabd0da2d416a4338eea4fcac81a13644e08d3c5c4d76e47630093b59
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__insert_text_from_other__4_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | [Insert text from Other] | 4 days ago","[""""4_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,1d8591eb5fc0ec723527a2ffb17534cb364c5865e3f4bc8ab8b0a218247c394a3ebf4743d2b6630ffaa88e878f96d1ef336fae6b5a651c197eabf9a829376c68
