datatype,variable_name,description,value_constraints,source_file,source_directory,Digest (variable_name|source_file|source_directory)
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__muscle_or_body_aches__today,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Muscle or body aches | Today","[""""today""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,50bab9e9271b481eedb0d3b832d9d3a4e7eae0ead26f134c9aa1b282f0507fecc62fc4599b0c3dd1bb3252d079c3497411a12c6486b63292f6312a2d973f4ecb
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__muscle_or_body_aches__yesterday,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Muscle or body aches | Yesterday","[""""yesterday""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,29d899f8e6c06bae3885b23c75e019ad0f3b58d63b2d146a1f62a45521413cf81dd66fc6eb6124637e6ef13cf06d27233730ac4208088ee9c9f311a433dea9bf
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__muscle_or_body_aches__2_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Muscle or body aches | 2 days ago","[""""2_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,0d946eb103655e1b0b2f106e98051e8b430ef99bb060ee9df030e11aab7df21172928600193cc49dbad39e8e97eaf10fc22dc7e18e5cf970955d2aa8b5f5de12
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__muscle_or_body_aches__3_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Muscle or body aches | 3 days ago","[""""3_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,c360366f9eb78ff1a8c36946041aa1b96bef211d7e1fa2bc48739b3fe92441621f6ebcfdeff5f29be05069bb8bbe36b931cd76212b8078ee1f5a34392495e208
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__muscle_or_body_aches__4_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Muscle or body aches | 4 days ago","[""""4_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,fc0d992bf19cf2b1670595ace61cc065ec6854f3c99d5e05e32fd3eddb26b6fcd54778602acb350a83b87fc157207daafc21465e27fb285c8f8c241b95461cc3
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__muscle_or_body_aches__5_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Muscle or body aches | 5 days ago","[""""5_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,a74ae8bde22b7dc3756502cbecb3559680de48d0f199870ae596ff36265730f05c217f393f3e05a2162f7fc6181f5d1539dcbf7fb0058ebd314264945d7f0d91
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__muscle_or_body_aches__6_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Muscle or body aches | 6 days ago","[""""6_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,c1acb2060e0ccf13640995d738a0e9da2cdd2ec1b5dfc36864687eab307a3e110731e68f140b6f7b52b4061e1eec7f1fbeafca70e0dbb1758d310b0144c1059c
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__fatigue_feeling_weak_or_tired__today,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Fatigue (feeling weak or tired) | Today","[""""today""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,b0262df2027006374d906c0b9bf709f70df263de84fde418f7a675a340bd93e0482e50dce21481636e625dab72da34c6af27273e5b9c4b1c3b682426b74e443f
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__fatigue_feeling_weak_or_tired__yesterday,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Fatigue (feeling weak or tired) | Yesterday","[""""yesterday""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,c9cc10ee660ebeaab364430f986a99ea9945dabadb01420491ad0c811767bf3b09856603369c2008395b2aa2fe2ec946526b355317236a90ff2db2d5a98582ae
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__fatigue_feeling_weak_or_tired__2_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Fatigue (feeling weak or tired) | 2 days ago","[""""2_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,7a1e599a9e95beabfb51eec84852de2674f2afcf8918dc0318f98377edfd58a1ad27cf53fe4db6bfca01656eedcb7356d97c8989c3d920b4865427b72f4fce24
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__fatigue_feeling_weak_or_tired__3_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Fatigue (feeling weak or tired) | 3 days ago","[""""3_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,aca257b85957a0cf3ca96a787b09a02b4b2a4e036a4a1e1849bd4c7f74062bec326aa7a1cc7a38871b91621522bbcf42b13ea8f9ebe813ecd4dada7f4d466029
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__fatigue_feeling_weak_or_tired__4_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Fatigue (feeling weak or tired) | 4 days ago","[""""4_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,42da3f61569f5c2f89fab4aee5282c9adb6d4316bd2c53a4e7b37f13f14e44183ef4116040f118f523a0c47fcc40c29493e49f098fc661a53b6fb8b6029467f7
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__fatigue_feeling_weak_or_tired__5_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Fatigue (feeling weak or tired) | 5 days ago","[""""5_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,89b869171458c8d5bc0628f100da4cf72bc0effe7a01421bbb8fad7bac3fdd18abee11bb268375cdcb770cd664a5148ea5892f41ae485909903b36b3d960fdb9
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__fatigue_feeling_weak_or_tired__6_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Fatigue (feeling weak or tired) | 6 days ago","[""""6_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,7ccf2178973dacc977e9f86b116151473e5d82ea79e4d0ba4159e5d572080d5d22e4d32a3b6d05bdeededafdf243d91aac2571116f57558cdc110f2f3f624a2f
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__headache__today,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Headache | Today","[""""today""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,5c2edeb0a57b46b354d01bff8866fc373bc35fd7e801bd885a929db9069457c3475508024ecb9ff8327fc115332d8c7bf7bb2bc925934673d269322b8ac236d1
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__headache__yesterday,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Headache | Yesterday","[""""yesterday""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,838e0d6dbdc5de91c27e211ed0515ba223b0cb65668744b6eee1a8289229c452a7d6fdabf6dea248c71d091bb3b055e5624f60f6d0ddcee4b2e15e522c5e195d
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__headache__2_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Headache | 2 days ago","[""""2_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,87ca9b253dbdaa7130ea3eca4810f035fcb8c517c75a310edbfde42448c087b8ab720f853bff7b2b7e797ddaa2e81a539ee84464d60dd90a510a2cadc73f0317
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__headache__3_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Headache | 3 days ago","[""""3_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,3120f04f6eed4c7f6b213ba0dad1a3a7f6386a649f812c66148226ede61d7d0d8afb37273cf56d1979c4f74e418e5c9ad0da7d4ba0991039df6b63143c433ff1
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__headache__4_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Headache | 4 days ago","[""""4_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,da2c5baf6b1e55fd1fbccc622b8fe973fa7070c4fdecbb1a93b73dc0181c78fa305011a17685cfcacf2d0c09d65a89d3c835577bc96c497e59a5cc711163f098
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__headache__5_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Headache | 5 days ago","[""""5_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,5aa62ddb0106ce70eeb08a4d2037cea772584638acaa7a24c2816b8e50b5e0cce19d5d79f302beca34a1d0301615f1366c937ece28234387e8b619564f8d346a
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__headache__6_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Headache | 6 days ago","[""""6_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,8d861f04735b08bb1623c37231e01b1627ad3bc177950a38094766c52981ba6cfd012be6c9a0e43c8f465f491a36dd8f76bcd96fc1e49cc01ccd792484e9c084
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose__today,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose | Today","[""""today""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,623adfdb4d4dc4861107e0b255086f825f17719916f4fd21b4d8ebe491fa9d4955ec14d5cbe32f20f4f5a44ece9b331a05313ed60ec88e33e78bb186739dc2ed
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose__yesterday,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose | Yesterday","[""""yesterday""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,1aca0591193195e516378067d6541227c7c0ea880c2535422dde57830be821216bab82cedfb1f82ea122e39ba3323f8c2b2da3892639f587265e073b3b26c0c4
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose__2_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose | 2 days ago","[""""2_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,d4ac40507caf7110a0d9e9ff051e1d1fbd614bec4278afc979dd2ef61f0a374f6182baf7a11adcb4a8972b634b57aeabbbe0318b00ef76d86e950a74b0a969a0
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose__3_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose | 3 days ago","[""""3_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,e866ebfe49c95b4bffa09e062007b42bdae89be39d7de92eb77c930f67f548bceb05160bec5b118f54885ade45ce6a4f2e066ff5e723a866c4db8ee2021b21cf
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose__4_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose | 4 days ago","[""""4_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,1be72455074d858383fe03538353843d554473c1ebdb3c2db2398ccb2ea3ee1edcee2f47722a7edb3a455455eeb8dd52f3b7766619014e9de9e2ef5688ff901a
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose__5_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose | 5 days ago","[""""5_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,3f54c26f991f90cd27f13307c884a168545921f22f1a271bc60dae1f2e3bcad0e1f6612726ad4fb9fef5c0febcb140098bed9588e202b8fd358df9a7ea96842f
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose__6_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose | 6 days ago","[""""6_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,b6246d16ca169cea2799525c201a157fd7d6d51e9b52b388b2eb5c25ac84620c09253b264e276f45d99702bf38a8258bfc351fe44b188dd772c1f70c06373c8e
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__sneezing__today,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Sneezing | Today","[""""today""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,f20e28fdb262c007a149cc55897bc062f4e0142073aea0a7bcaf18be984114f0228a32ecb15cacc3e2711a0f9030a800f5626b79f1ec5d2d05ee54d31bdca794
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__sneezing__yesterday,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Sneezing | Yesterday","[""""yesterday""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,ff319618cc3d347d238f3bd72e194f2215096d0c43ec23b65e837d2b053948a1dd2bce5d4b867e83281b7f6894f764116edebf86da833d1ff66c4ace7c4861a6
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__sneezing__2_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Sneezing | 2 days ago","[""""2_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,4ab1dc07baeb48535b4ce2da0915a8f9813e4dd7981916f15395b4045cee36a3f160c2e85610c881bbbb14721eb958ad98b2dfc05954598861baac9a058c13c1
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__sneezing__3_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Sneezing | 3 days ago","[""""3_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,0108db3e83b2adef2fb3bf2be891acf731855d2a05a22bddca4f6b5842422e657f995a6c4dd0b0e4f890cb9845e344e1371e41213ea655df4cb63810c93fe2d3
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__sneezing__4_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Sneezing | 4 days ago","[""""4_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,396f52e1ac7261f1524aee51afa33a784544958e35ca9d833ebd97be9b5f04c5b55993a203ed1e3466364be728cd2cc38911cd5e33eac21292014aca9061d2f4
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__sneezing__5_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Sneezing | 5 days ago","[""""5_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,1cfef2a326c08d24842ed0e5b1bc61e1953eea54e0dbad9a57ac2bf3c1624b5e9e993e341b5a38ed3f92a3b0cf1cce8579b2c888c227c4188277283944a362d3
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__sneezing__6_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Sneezing | 6 days ago","[""""6_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,29118ae9d658ffcf66e634d6e887c642e2acbf6e7907da5a9430ad49c859ec2f103a6357efe68f65332c2acbcd9f212eb8a45c161f9bd88b8647eea9015c56cb
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nausea_feeling_like_you_wanted_to_throw_up_and_or_vomiting__today,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nausea (feeling like you wanted to throw up) and/or vomiting | Today","[""""today""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,91b22b810fc5d1c3010cfd0d5f5d46409df6992b09f41391fcb002b6a2d7db56631dbb51e28893d9f659c47ea9d0ad1ef92c49366ed93a98e678f488e4cdc6d6
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nausea_feeling_like_you_wanted_to_throw_up_and_or_vomiting__yesterday,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nausea (feeling like you wanted to throw up) and/or vomiting | Yesterday","[""""yesterday""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,a10463680e2fe4d8feeecbe3819a0c14eab6f36e709b2e45ad96a61c85d791226748bf4d18a5f00f536ba89fcccf26bac5232643d1b132f3c76bdb2446acda26
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nausea_feeling_like_you_wanted_to_throw_up_and_or_vomiting__2_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nausea (feeling like you wanted to throw up) and/or vomiting | 2 days ago","[""""2_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,70b1aaf382fd85de04d498f0ef37c99497c4a3a4f59511a1f09dcfe95dc3bb63ca322df98566872e18826d891183e205215946d9320722bfadf2a27b652ec481
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nausea_feeling_like_you_wanted_to_throw_up_and_or_vomiting__3_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nausea (feeling like you wanted to throw up) and/or vomiting | 3 days ago","[""""3_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,f49f76d886cf532bfed5eb2031d49600e3aeebf3c972256d9762ab56349083e860362ac3eddccdceb6d99814016a58109cc2034cec7d60e1f4bc321cec317e75
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nausea_feeling_like_you_wanted_to_throw_up_and_or_vomiting__4_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nausea (feeling like you wanted to throw up) and/or vomiting | 4 days ago","[""""4_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,c5db0cf51695d65d8fc5d9334dd3bf6cc5d261105492fa9818df139f99cfde8a5a2aeeedbd4ba94a933a3ee090fc60d596e72dd99dfb14c32eccecaf59b7bcfe
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nausea_feeling_like_you_wanted_to_throw_up_and_or_vomiting__5_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nausea (feeling like you wanted to throw up) and/or vomiting | 5 days ago","[""""5_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,8e6bc34a0db0b2b10969ae8045dcfda4975c2fe0d0e75138659279ab2a6e26e7c9a554674ee4a868532fb8bbac265822799b7704d62700ebce0007dfc36786c4
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nausea_feeling_like_you_wanted_to_throw_up_and_or_vomiting__6_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nausea (feeling like you wanted to throw up) and/or vomiting | 6 days ago","[""""6_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,65f8980e3b717ad23f25c0c85696f004740156191238bdb5bfcdea911e6ed56a089410e40173ef7eba028234967310a65b886f67f9af5aac2f759d1c68497838
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__diarrhea__today,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Diarrhea | Today","[""""today""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,aaa16726cb5d36759c8f035bb2282ce01cecb7bce32b600fb4cf89995b31c25df30c0e85040198ef4fa6d6f398dc48a29766e5ceab4890c4b9cd751f2fcb5a20
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__diarrhea__yesterday,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Diarrhea | Yesterday","[""""yesterday""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,02bf9bf6cb64908eb95f9f9a05d28c8bf2ea108b69e7f6fd54f63a7bbf59c63ddff7ea08d85116071aa76f46d8e06640daa4f87ff991e8da4e0fd27f96e65fdb
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__diarrhea__2_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Diarrhea | 2 days ago","[""""2_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,d2fb07d4239338828dbb70fe1025c26e55d4a230b6867ddf869e4f559fa72e1050789aaab03111a9aadb61069a9086fa2effbc44e862cd76060a6ea0fe5d1369
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__diarrhea__3_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Diarrhea | 3 days ago","[""""3_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,cde9d0befbe17e308cba06d5b6ee1fb3c2bb7b3b2d986a83d8624580393ed7a7af3839e316d54e5d664e18faa135ad6d81d638078d2c9ca9adbe21db6f351c7b
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__diarrhea__4_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Diarrhea | 4 days ago","[""""4_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,edebd17cc7044fe57191bd754e986c5db2d4b3d4b1d54cf712e6fe594226b22b2c7c5370ac2f45d39461a78d11d09f7261fe3c075e0d0d2082b238cd1cc8c668
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__diarrhea__5_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Diarrhea | 5 days ago","[""""5_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,e3a35606085fb4553360061ce9c2b154e534db5f9dacea234d9adb3a1ed586f058ff79f247c491aa24adf6f6e0db95f7220f23ef3e890266c77c42105346296b
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__diarrhea__6_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Diarrhea | 6 days ago","[""""6_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,6477c68b93b21c5f0aa174946ac8baf8927ec22f1d059bbb8ab448cdbb4e59a866544ea18f24764d65d2d7d60673503b6b3349043224b1392adb58dccfd5d133
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__abdominal_stomach_or_belly_pain__today,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Abdominal, stomach, or belly pain | Today","[""""today""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,dcdbfa9fd053143a0ea50a4fc139827952a02c64ebd2936876586c0a022dcf7fd7d6116424bd79726fb6306b4a9bfb830b6f2318bf3fbce02a66c56958bdac99
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__abdominal_stomach_or_belly_pain__yesterday,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Abdominal, stomach, or belly pain | Yesterday","[""""yesterday""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,c2f0991e68ca6a8efefadf346e50a173ad724953452a3cd6e15f0fecde6be15fede51f9e5fe8139c03ea2d381b98ef31c4aa900ecfa84cb7978b8851a376d15a
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__abdominal_stomach_or_belly_pain__2_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Abdominal, stomach, or belly pain | 2 days ago","[""""2_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,44f4d1eedad1300532ee66891a6e82b9686e0a49a3a6b0a10373e6eabb66455107ad3014bae6e13e968373948d5bf18f92b31c6d32952de2bdc2d8caba15a113
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__abdominal_stomach_or_belly_pain__3_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Abdominal, stomach, or belly pain | 3 days ago","[""""3_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,25d54834f554cb164d739b1a2995d157657f46681e1b56dff5342baeb1cab7a92caacbf6467b4adf113f97f6820fc39bc33be900db3d241d786397c32f2b518d
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__abdominal_stomach_or_belly_pain__4_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Abdominal, stomach, or belly pain | 4 days ago","[""""4_days_ago""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,a48614eca4938c1d6a4dec25a0c04e56340016b86acfb67cb69a890483334aabb902220d0bb63a1e482ca7e6df25d9683d96ebfddc0266eca490cfc00488c58e
