Id,Label,Datatype,Enumeration,Additional Missing Value Codes,source_file,source_directory
race_ethn_race___15,What is your race?Mark one or more boxes AND print origins.,bit,"""0""=[Some other race] |""1""=[Some other race] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
race_ethn_race___2,What is your race?Mark one or more boxes AND print origins.,bit,"""0""=[Black or African American] |""1""=[Black or African American] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
race_ethn_race___3,What is your race?Mark one or more boxes AND print origins.,bit,"""0""=[Asian] |""1""=[Asian] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
race_ethn_race___4,What is your race?Mark one or more boxes AND print origins.,bit,"""0""=[Native Hawaiian or Other Pacific Islander] |""1""=[Native Hawaiian or Other Pacific Islander] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
race_ethn_race___5,What is your race?Mark one or more boxes AND print origins.,bit,"""0""=[White] |""1""=[White] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
race_ethn_race___99,What is your race?Mark one or more boxes AND print origins.,bit,"""0""=[Prefer not to answer] |""1""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
recentresult_covidtest,What was the result of your most recent COVID-19 test?,int,"""1""=[Negative] |""2""=[Positive] |""3""=[Never obtained results] |""4""=[Indeterminate] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
recentyear_covidtest_3,What year did you have your most recent COVID-19 test?,int,"""1""=[2019] |""2""=[2020] |""3""=[2021] |""4""=[2022] |""5""=[2023] |""6""=[2024] |""7""=[2025] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
redcap_event_name,REDCap event name used to label longitudinal data,,,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
redcap_repeat_instance,REDcap repeating instance counter for instruments,,,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
redcap_repeat_instrument,REDCap instrument that may be repeated,,,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
self_reported_height_coded,How tall are you without shoes? Please choose the units you would like to use for height,int,"""1""=[Feet and inches] |""2""=[Meters and centimeters] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
self_reported_weight_units_2,Please choose the units you would like to use for weight,int,"""1""=[Kilograms] |""2""=[Pounds] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
sex_orient_id,Which of the following best represents how you think of yourself at this time?,int,"""1""=[Gay] |""2""=[Lesbian] |""3""=[Straight; that is, not gay or lesbian, etc.] |""4""=[Bisexual] |""96""=[None of these describe me] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
smoker_cur_stat_2,Do you now smoke cigarettes?,int,"""1""=[Not at all] |""2""=[Rarely] |""3""=[Some Days] |""4""=[Every Day] |""98""=[Prefer not to answer] |""99""=[Don't know] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
smoker_number,"If you smoke every day, on average, how many cigarettes per day do you smoke? ",decimal,,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
test_accesseasy_2,It is easy to get tested for COVID-19.,int,"""0""=[Strongly disagree] |""1""=[Disagree] |""2""=[Neither disagree or agree] |""3""=[Agree] |""4""=[Strongly agree] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
test_accesswhere_2,I know where I can get COVID-19 testing in my community.,int,"""0""=[Strongly disagree] |""1""=[Disagree] |""2""=[Neither disagree or agree] |""3""=[Agree] |""4""=[Strongly agree] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
tested_for_covid,Have you ever been tested for COVID-19?,int,"""1""=[Yes] |""2""=[No] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
tested_positive_for_covid,Have you ever tested positive for COVID-19?,int,"""1""=[Yes] |""2""=[No] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
vaccine_avail,"How likely are you to get an approved COVID-19 vaccine when it becomes available? ",int,"""1""=[Very likely] |""2""=[Fairly likely] |""3""=[Not too likely] |""4""=[Not at all likely] |""5""=[Definitely not] |""97""=[Not applicable] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
vaccine_concerns_3___1,"Why would you NOT get a COVID-19 vaccine? ",bit,"""0""=[I'm allergic to vaccines] |""1""=[I'm allergic to vaccines] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
vaccine_concerns_3___10,"Why would you NOT get a COVID-19 vaccine? ",bit,"""0""=[Other] |""1""=[Other] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
vaccine_concerns_3___2,"Why would you NOT get a COVID-19 vaccine? ",bit,"""0""=[I don't like needles] |""1""=[I don't like needles] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
vaccine_concerns_3___3,"Why would you NOT get a COVID-19 vaccine? ",bit,"""0""=[I'm not concerned about getting really sick from COVID-19] |""1""=[I'm not concerned about getting really sick from COVID-19] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
vaccine_concerns_3___4,"Why would you NOT get a COVID-19 vaccine? ",bit,"""0""=[I'm concerned about side effects from the vaccine] |""1""=[I'm concerned about side effects from the vaccine] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
vaccine_concerns_3___5,"Why would you NOT get a COVID-19 vaccine? ",bit,"""0""=[I don't think vaccines work very well] |""1""=[I don't think vaccines work very well] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
vaccine_concerns_3___6,"Why would you NOT get a COVID-19 vaccine? ",bit,"""0""=[I don't trust that the vaccine will be safe] |""1""=[I don't trust that the vaccine will be safe] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
vaccine_concerns_3___7,"Why would you NOT get a COVID-19 vaccine? ",bit,"""0""=[I don't believe the COVID-19 pandemic is as bad as some people say it is] |""1""=[I don't believe the COVID-19 pandemic is as bad as some people say it is] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
vaccine_concerns_3___8,"Why would you NOT get a COVID-19 vaccine? ",bit,"""0""=[I don't want to pay for it] |""1""=[I don't want to pay for it] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
vaccine_concerns_3___9,"Why would you NOT get a COVID-19 vaccine? ",bit,"""0""=[I don't know enough about how well a COVID-19 vaccine works] |""1""=[I don't know enough about how well a COVID-19 vaccine works] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
vaccine_concerns_3___96,"Why would you NOT get a COVID-19 vaccine? ",bit,"""0""=[Not Applicable] |""1""=[Not Applicable] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
vaccine_concerns_3___99,"Why would you NOT get a COVID-19 vaccine? ",bit,"""0""=[Prefer not to answer] |""1""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
vaccine_reasons_3___1,Why would you get a COVID-19 vaccine?,bit,"""0""=[I want to keep my family safe] |""1""=[I want to keep my family safe] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
vaccine_reasons_3___10,Why would you get a COVID-19 vaccine?,bit,"""0""=[Required by my school or workplace] |""1""=[Required by my school or workplace] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
vaccine_reasons_3___11,Why would you get a COVID-19 vaccine?,bit,"""0""=[Required for travel] |""1""=[Required for travel] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
vaccine_reasons_3___2,Why would you get a COVID-19 vaccine?,bit,"""0""=[I want to keep my community safe] |""1""=[I want to keep my community safe] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
vaccine_reasons_3___3,Why would you get a COVID-19 vaccine?,bit,"""0""=[I want to keep myself safe] |""1""=[I want to keep myself safe] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
vaccine_reasons_3___4,Why would you get a COVID-19 vaccine?,bit,"""0""=[I have a chronic health problem, like asthma or diabetes] |""1""=[I have a chronic health problem, like asthma or diabetes] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
vaccine_reasons_3___5,Why would you get a COVID-19 vaccine?,bit,"""0""=[My doctor told me to get a COVID-19 vaccine] |""1""=[My doctor told me to get a COVID-19 vaccine] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
vaccine_reasons_3___6,Why would you get a COVID-19 vaccine?,bit,"""0""=[I don't want to get really sick from COVID-19] |""1""=[I don't want to get really sick from COVID-19] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
vaccine_reasons_3___7,Why would you get a COVID-19 vaccine?,bit,"""0""=[I want to feel safe around other people] |""1""=[I want to feel safe around other people] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
vaccine_reasons_3___8,Why would you get a COVID-19 vaccine?,bit,"""0""=[I believe life won't go back to normal until most people get a COVID-19 vaccine] |""1""=[I believe life won't go back to normal until most people get a COVID-19 vaccine] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
vaccine_reasons_3___9,Why would you get a COVID-19 vaccine?,bit,"""0""=[Other] |""1""=[Other] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
vaccine_reasons_3___96,Why would you get a COVID-19 vaccine?,bit,"""0""=[Not Applicable] |""1""=[Not Applicable] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
vaccine_reasons_3___99,Why would you get a COVID-19 vaccine?,bit,"""0""=[Prefer not to answer] |""1""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
work_closecont_2,Does your work require you to be in close contact (i.e. within 6 ft) with others?,int,"""1""=[Yes, all of the time] |""2""=[Yes, most of the time] |""3""=[Some of the time] |""4""=[Rarely] |""5""=[Not at all] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
work_ppe_2,"In your workplace, do you have access to necessary personal protective equipment (PPE)? ",int,"""1""=[Yes, all of the time] |""2""=[Yes, most of the time] |""3""=[Some of the time] |""4""=[Rarely] |""5""=[Not at all] |""6""=[Not applicable] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
work_wash_2,"In your workplace, do you have access to necessary facilities to wash?",int,"""1""=[Yes, all of the time] |""2""=[Yes, most of the time] |""3""=[Some of the time] |""4""=[Rarely] |""5""=[Not at all] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project98_DICT_origcopy_v1.csv,phs003030
